Transaction_ID,Customer_ID,Transaction_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Payment_Method,Returned,Revenue,Signup_Date,Country,Acquisition_Channel,Plan
T09014,C1085,2025-06-20,Keyboard,Electronics,1,57.11,0.2,45.69,Credit Card,No,45.688,2024-06-07,Germany,Organic,Standard
T09529,C1085,2024-07-15,Keyboard,Electronics,1,34.84,0.1,31.36,PayPal,No,31.356000000000005,2024-06-07,Germany,Organic,Standard
T00912,C0738,2024-08-30,Keyboard,Electronics,1,97.81,0.1,88.03,PayPal,Yes,88.02900000000001,2024-03-30,USA,Organic,Basic
T01293,C0738,2024-10-05,Phone,Electronics,1,328.25,0.0,328.25,Credit Card,No,328.25,2024-03-30,USA,Organic,Basic
T02503,C0738,2025-01-23,Tablet,Electronics,1,464.31,0.05,441.09,Debit Card,No,441.0945,2024-03-30,USA,Organic,Basic
T05897,C0738,2024-08-25,Speaker,Electronics,1,201.75,0.05,191.67,Mobile Payment,No,191.6625,2024-03-30,USA,Organic,Basic
T06104,C0738,2025-01-11,Laptop,Electronics,1,1060.76,0.0,1060.76,Debit Card,No,1060.76,2024-03-30,USA,Organic,Basic
T06740,C0738,2024-06-26,Tablet,Electronics,1,522.1,0.0,522.1,Debit Card,No,522.1,2024-03-30,USA,Organic,Basic
T08115,C0738,2024-12-06,Laptop,Electronics,3,1090.44,0.0,3271.33,PayPal,No,3271.32,2024-03-30,USA,Organic,Basic
T00913,C0335,2025-12-31,Speaker,Electronics,1,269.5,0.15,229.08,Debit Card,No,229.075,2025-03-10,UK,Referral,Premium
T01548,C0335,2025-08-04,Headphones,Electronics,1,205.05,0.15,174.29,Mobile Payment,No,174.29250000000002,2025-03-10,UK,Referral,Premium
T04650,C0335,2025-12-31,Headphones,Electronics,3,140.53,0.0,421.6,Debit Card,No,421.59000000000003,2025-03-10,UK,Referral,Premium
T06475,C0335,2025-12-13,Keyboard,Electronics,2,164.05,0.0,328.1,Debit Card,No,328.1,2025-03-10,UK,Referral,Premium
T00914,C1075,2024-05-22,Mouse,Electronics,2,89.06,0.0,178.11,Debit Card,No,178.12,2024-05-16,USA,Organic,Standard
T01410,C1075,2024-06-04,Mouse,Electronics,3,66.02,0.0,198.06,Debit Card,No,198.06,2024-05-16,USA,Organic,Standard
T03066,C1075,2025-03-30,Mouse,Electronics,1,62.3,0.0,62.3,Debit Card,No,62.3,2024-05-16,USA,Organic,Standard
T08278,C1075,2025-04-18,Laptop,Electronics,2,1077.6,0.05,2047.45,PayPal,No,2047.4399999999998,2024-05-16,USA,Organic,Standard
T09422,C1075,2025-01-07,Phone,Electronics,1,801.89,0.05,761.8,PayPal,No,761.7955,2024-05-16,USA,Organic,Standard
T00915,C0291,2025-06-06,Speaker,Electronics,2,244.78,0.0,489.55,Debit Card,No,489.56,2025-05-26,Canada,Organic,Basic
T04365,C0291,2025-06-12,Mouse,Electronics,1,71.0,0.05,67.45,Credit Card,No,67.45,2025-05-26,Canada,Organic,Basic
T04643,C0291,2025-09-30,Smartwatch,Electronics,1,290.55,0.0,290.55,Credit Card,No,290.55,2025-05-26,Canada,Organic,Basic
T05228,C0291,2025-12-31,Phone,Electronics,1,830.38,0.0,830.38,Debit Card,No,830.38,2025-05-26,Canada,Organic,Basic
T05287,C0291,2025-12-31,Headphones,Electronics,1,203.15,0.05,192.99,Mobile Payment,Yes,192.9925,2025-05-26,Canada,Organic,Basic
T05720,C0291,2025-11-28,Speaker,Electronics,3,73.74,0.0,221.22,Credit Card,No,221.21999999999997,2025-05-26,Canada,Organic,Basic
T06087,C0291,2025-12-31,Speaker,Electronics,2,229.29,0.0,458.59,Debit Card,No,458.58,2025-05-26,Canada,Organic,Basic
T07959,C0291,2025-12-31,Mouse,Electronics,1,57.8,0.0,57.8,Debit Card,No,57.8,2025-05-26,Canada,Organic,Basic
T09123,C0291,2025-12-31,Camera,Electronics,1,1072.24,0.05,1018.63,Credit Card,No,1018.6279999999999,2025-05-26,Canada,Organic,Basic
T09256,C0291,2025-09-29,Laptop,Electronics,1,1094.11,0.0,1094.11,PayPal,No,1094.11,2025-05-26,Canada,Organic,Basic
T09559,C0291,2025-12-31,Phone,Electronics,1,278.85,0.0,278.85,Mobile Payment,No,278.85,2025-05-26,Canada,Organic,Basic
T09940,C0291,2025-12-31,Mouse,Electronics,1,87.03,0.2,69.63,PayPal,No,69.62400000000001,2025-05-26,Canada,Organic,Basic
T00916,C0835,2024-12-06,Speaker,Electronics,1,223.27,0.1,200.95,Debit Card,No,200.943,2024-11-19,USA,Social Media,Premium
T03506,C0835,2025-03-22,Smartwatch,Electronics,1,230.88,0.0,230.88,Credit Card,No,230.88,2024-11-19,USA,Social Media,Premium
T06088,C0835,2025-12-31,Tablet,Electronics,2,236.36,0.05,449.08,Mobile Payment,No,449.084,2024-11-19,USA,Social Media,Premium
T06205,C0835,2025-01-23,Headphones,Electronics,3,114.62,0.0,343.85,Credit Card,No,343.86,2024-11-19,USA,Social Media,Premium
T00922,C0641,2025-07-06,Monitor,Electronics,1,519.05,0.0,519.05,Mobile Payment,No,519.05,2024-08-01,Australia,Social Media,Basic
T02156,C0641,2025-06-13,Phone,Electronics,4,716.05,0.05,2721.0,PayPal,No,2720.99,2024-08-01,Australia,Social Media,Basic
T02182,C0641,2025-05-13,Monitor,Electronics,1,550.21,0.05,522.7,Credit Card,No,522.6995000000001,2024-08-01,Australia,Social Media,Basic
T03390,C0641,2024-11-20,Smartwatch,Electronics,2,109.36,0.0,218.71,PayPal,No,218.72,2024-08-01,Australia,Social Media,Basic
T00926,C1089,2025-04-06,Keyboard,Electronics,1,110.44,0.05,104.92,Credit Card,No,104.91799999999999,2024-05-10,UK,Organic,Standard
T01639,C1089,2024-06-17,Smartwatch,Electronics,1,309.37,0.2,247.5,Credit Card,Yes,247.496,2024-05-10,UK,Organic,Standard
T03700,C1089,2025-04-02,Phone,Electronics,3,723.22,0.1,1952.69,PayPal,No,1952.694,2024-05-10,UK,Organic,Standard
T03870,C1089,2025-06-28,Mouse,Electronics,2,37.11,0.05,70.51,Debit Card,No,70.509,2024-05-10,UK,Organic,Standard
T04090,C1089,2025-07-20,Mouse,Electronics,1,96.23,0.0,96.23,Credit Card,No,96.23,2024-05-10,UK,Organic,Standard
T04758,C1089,2025-06-06,Tablet,Electronics,1,634.65,0.1,571.19,Debit Card,No,571.185,2024-05-10,UK,Organic,Standard
T06337,C1089,2024-12-22,Tablet,Electronics,1,260.13,0.0,260.13,PayPal,No,260.13,2024-05-10,UK,Organic,Standard
T08268,C1089,2025-06-30,Headphones,Electronics,2,124.6,0.1,224.27,Mobile Payment,No,224.28,2024-05-10,UK,Organic,Standard
T09130,C1089,2025-08-01,Headphones,Electronics,1,184.88,0.0,184.88,Debit Card,Yes,184.88,2024-05-10,UK,Organic,Standard
T00929,C1058,2025-05-15,Mouse,Electronics,2,82.71,0.0,165.43,Mobile Payment,No,165.42,2025-01-08,Canada,Organic,Standard
T01077,C1058,2025-01-19,Phone,Electronics,1,661.83,0.0,661.83,Debit Card,No,661.83,2025-01-08,Canada,Organic,Standard
T01481,C1058,2025-12-31,Headphones,Electronics,1,128.25,0.1,115.42,Credit Card,No,115.425,2025-01-08,Canada,Organic,Standard
T02356,C1058,2025-06-13,Mouse,Electronics,2,90.08,0.0,180.17,Credit Card,No,180.16,2025-01-08,Canada,Organic,Standard
T02549,C1058,2025-06-08,Phone,Electronics,1,877.76,0.0,877.76,PayPal,No,877.76,2025-01-08,Canada,Organic,Standard
T04076,C1058,2025-05-10,Monitor,Electronics,3,252.32,0.0,756.97,Debit Card,No,756.96,2025-01-08,Canada,Organic,Standard
T04690,C1058,2025-05-28,Mouse,Electronics,1,60.92,0.0,60.92,Debit Card,No,60.92,2025-01-08,Canada,Organic,Standard
T05229,C1058,2025-01-18,Mouse,Electronics,1,79.67,0.1,71.7,Credit Card,No,71.703,2025-01-08,Canada,Organic,Standard
T07810,C1058,2025-12-31,Speaker,Electronics,1,148.74,0.0,148.74,Mobile Payment,No,148.74,2025-01-08,Canada,Organic,Standard
T08103,C1058,2025-12-31,Headphones,Electronics,4,54.46,0.15,185.17,Debit Card,No,185.164,2025-01-08,Canada,Organic,Standard
T08487,C1058,2025-07-17,Monitor,Electronics,3,250.59,0.05,714.18,PayPal,No,714.1814999999999,2025-01-08,Canada,Organic,Standard
T09510,C1058,2025-09-09,Smartwatch,Electronics,2,215.45,0.0,430.9,PayPal,No,430.9,2025-01-08,Canada,Organic,Standard
T00931,C1206,2025-12-31,Camera,Electronics,1,886.74,0.05,842.4,Debit Card,No,842.403,2024-10-15,India,Email,Standard
T00952,C1206,2025-07-16,Keyboard,Electronics,2,138.64,0.0,277.29,Credit Card,No,277.28,2024-10-15,India,Email,Standard
T01386,C1206,2025-07-06,Camera,Electronics,1,572.11,0.15,486.29,Mobile Payment,No,486.2935,2024-10-15,India,Email,Standard
T02035,C1206,2025-12-31,Monitor,Electronics,2,537.1,0.0,1074.2,Mobile Payment,No,1074.2,2024-10-15,India,Email,Standard
T02211,C1206,2025-04-04,Laptop,Electronics,2,731.11,0.0,1462.22,Credit Card,No,1462.22,2024-10-15,India,Email,Standard
T03504,C1206,2025-10-27,Camera,Electronics,1,822.07,0.0,822.07,Debit Card,No,822.07,2024-10-15,India,Email,Standard
T05441,C1206,2024-11-10,Monitor,Electronics,1,254.65,0.0,254.65,PayPal,No,254.65,2024-10-15,India,Email,Standard
T05765,C1206,2025-06-17,Headphones,Electronics,3,217.27,0.0,651.8,PayPal,No,651.8100000000001,2024-10-15,India,Email,Standard
T07750,C1206,2025-01-20,Mouse,Electronics,1,47.93,0.05,45.53,Debit Card,No,45.5335,2024-10-15,India,Email,Standard
T07924,C1206,2024-12-20,Headphones,Electronics,3,109.87,0.1,296.64,Debit Card,Yes,296.649,2024-10-15,India,Email,Standard
T08805,C1206,2025-09-21,Speaker,Electronics,2,298.78,0.0,597.55,Mobile Payment,No,597.56,2024-10-15,India,Email,Standard
T09939,C1206,2025-04-01,Speaker,Electronics,1,146.07,0.05,138.76,Credit Card,No,138.76649999999998,2024-10-15,India,Email,Standard
T09992,C1206,2024-11-05,Smartwatch,Electronics,1,301.74,0.0,301.74,Debit Card,No,301.74,2024-10-15,India,Email,Standard
T00932,C0375,2024-11-15,Phone,Electronics,2,889.41,0.1,1600.93,Credit Card,No,1600.9379999999999,2024-10-28,Thailand,Social Media,Standard
T04257,C0375,2025-12-31,Keyboard,Electronics,1,52.17,0.05,49.56,Credit Card,No,49.5615,2024-10-28,Thailand,Social Media,Standard
T04814,C0375,2025-12-30,Monitor,Electronics,1,184.48,0.1,166.03,Debit Card,No,166.03199999999998,2024-10-28,Thailand,Social Media,Standard
T09435,C0375,2025-10-03,Mouse,Electronics,1,74.04,0.05,70.34,Debit Card,No,70.33800000000001,2024-10-28,Thailand,Social Media,Standard
T09505,C0375,2024-12-31,Mouse,Electronics,3,86.28,0.05,245.89,Mobile Payment,No,245.89800000000002,2024-10-28,Thailand,Social Media,Standard
T09809,C0375,2025-08-01,Tablet,Electronics,3,345.47,0.0,1036.4,PayPal,No,1036.41,2024-10-28,Thailand,Social Media,Standard
T00934,C0533,2024-12-05,Keyboard,Electronics,3,48.72,0.15,124.24,Credit Card,No,124.23599999999999,2024-09-07,USA,Social Media,Standard
T06933,C0533,2025-11-10,Speaker,Electronics,1,283.18,0.1,254.86,Debit Card,No,254.86200000000002,2024-09-07,USA,Social Media,Standard
T07980,C0533,2025-03-14,Tablet,Electronics,1,426.24,0.05,404.92,PayPal,No,404.928,2024-09-07,USA,Social Media,Standard
T09482,C0533,2025-01-30,Laptop,Electronics,2,930.21,0.05,1767.4,Mobile Payment,No,1767.399,2024-09-07,USA,Social Media,Standard
T09994,C0533,2025-01-25,Smartwatch,Electronics,1,105.19,0.0,105.19,PayPal,No,105.19,2024-09-07,USA,Social Media,Standard
T00936,C0194,2025-12-31,Headphones,Electronics,2,168.96,0.0,337.92,Credit Card,No,337.92,2024-10-30,UK,Organic,Basic
T04912,C0194,2024-12-30,Smartwatch,Electronics,1,172.57,0.1,155.32,Debit Card,No,155.313,2024-10-30,UK,Organic,Basic
T05147,C0194,2025-12-31,Phone,Electronics,1,393.19,0.05,373.53,Debit Card,No,373.53049999999996,2024-10-30,UK,Organic,Basic
T08344,C0194,2025-08-26,Smartwatch,Electronics,1,302.88,0.0,302.88,Mobile Payment,No,302.88,2024-10-30,UK,Organic,Basic
T09988,C0194,2025-07-15,Headphones,Electronics,3,65.78,0.0,197.35,Credit Card,No,197.34,2024-10-30,UK,Organic,Basic
T00938,C0219,2025-09-17,Tablet,Electronics,1,491.09,0.0,491.09,PayPal,No,491.09,2024-06-11,India,Google Ads,Basic
T01806,C0219,2025-05-31,Mouse,Electronics,1,19.04,0.05,18.09,PayPal,No,18.087999999999997,2024-06-11,India,Google Ads,Basic
T02576,C0219,2025-01-17,Mouse,Electronics,2,73.57,0.0,147.14,Credit Card,No,147.14,2024-06-11,India,Google Ads,Basic
T06539,C0219,2024-12-20,Speaker,Electronics,1,233.55,0.15,198.52,Mobile Payment,No,198.5175,2024-06-11,India,Google Ads,Basic
T09244,C0219,2025-07-01,Smartwatch,Electronics,1,201.76,0.05,191.67,PayPal,No,191.67199999999997,2024-06-11,India,Google Ads,Basic
T09283,C0219,2025-07-27,Mouse,Electronics,1,68.5,0.15,58.22,Debit Card,No,58.225,2024-06-11,India,Google Ads,Basic
T00940,C1376,2024-11-30,Keyboard,Electronics,1,177.58,0.15,150.94,Debit Card,No,150.943,2024-11-13,Australia,Organic,Basic
T00967,C1376,2025-03-11,Smartwatch,Electronics,1,140.38,0.0,140.38,Mobile Payment,No,140.38,2024-11-13,Australia,Organic,Basic
T01140,C1376,2025-12-22,Phone,Electronics,2,510.59,0.05,970.13,Debit Card,No,970.1209999999999,2024-11-13,Australia,Organic,Basic
T01170,C1376,2025-12-31,Laptop,Electronics,1,1383.46,0.0,1383.46,PayPal,No,1383.46,2024-11-13,Australia,Organic,Basic
T01532,C1376,2024-12-30,Headphones,Electronics,1,114.68,0.1,103.21,Debit Card,No,103.212,2024-11-13,Australia,Organic,Basic
T01682,C1376,2024-11-20,Headphones,Electronics,1,37.96,0.0,37.96,Debit Card,No,37.96,2024-11-13,Australia,Organic,Basic
T01777,C1376,2025-02-08,Mouse,Electronics,1,36.78,0.0,36.78,Credit Card,No,36.78,2024-11-13,Australia,Organic,Basic
T02054,C1376,2025-07-16,Monitor,Electronics,2,243.68,0.0,487.37,Mobile Payment,No,487.36,2024-11-13,Australia,Organic,Basic
T02269,C1376,2024-11-15,Tablet,Electronics,2,381.51,0.15,648.56,PayPal,No,648.567,2024-11-13,Australia,Organic,Basic
T05063,C1376,2025-04-01,Camera,Electronics,1,315.24,0.0,315.24,Debit Card,No,315.24,2024-11-13,Australia,Organic,Basic
T06595,C1376,2025-07-26,Tablet,Electronics,3,235.89,0.05,672.28,PayPal,No,672.2864999999999,2024-11-13,Australia,Organic,Basic
T06920,C1376,2025-12-27,Headphones,Electronics,1,48.19,0.0,48.19,PayPal,No,48.19,2024-11-13,Australia,Organic,Basic
T07337,C1376,2025-05-23,Keyboard,Electronics,1,66.4,0.0,66.4,PayPal,No,66.4,2024-11-13,Australia,Organic,Basic
T07408,C1376,2024-11-24,Headphones,Electronics,1,196.2,0.1,176.58,Debit Card,No,176.57999999999998,2024-11-13,Australia,Organic,Basic
T07679,C1376,2025-05-30,Monitor,Electronics,1,547.38,0.2,437.9,Debit Card,No,437.904,2024-11-13,Australia,Organic,Basic
T07929,C1376,2025-12-14,Camera,Electronics,3,810.0,0.0,2430.0,Mobile Payment,No,2430.0,2024-11-13,Australia,Organic,Basic
T08288,C1376,2025-05-09,Camera,Electronics,1,1048.26,0.2,838.61,Mobile Payment,No,838.6080000000001,2024-11-13,Australia,Organic,Basic
T09070,C1376,2025-07-26,Speaker,Electronics,1,67.62,0.0,67.62,Debit Card,No,67.62,2024-11-13,Australia,Organic,Basic
T00941,C0674,2025-12-31,Phone,Electronics,1,356.03,0.0,356.03,Debit Card,No,356.03,2024-09-29,Australia,Email,Standard
T05431,C0674,2025-12-31,Speaker,Electronics,1,211.83,0.0,211.83,Credit Card,No,211.83,2024-09-29,Australia,Email,Standard
T06654,C0674,2025-09-09,Phone,Electronics,1,524.11,0.0,524.11,Mobile Payment,No,524.11,2024-09-29,Australia,Email,Standard
T00942,C0753,2025-06-24,Mouse,Electronics,2,61.96,0.0,123.92,Debit Card,No,123.92,2024-11-13,India,Email,Basic
T01794,C0753,2025-01-01,Laptop,Electronics,2,1224.46,0.0,2448.92,Credit Card,No,2448.92,2024-11-13,India,Email,Basic
T02876,C0753,2024-12-29,Camera,Electronics,1,432.91,0.2,346.33,Credit Card,No,346.32800000000003,2024-11-13,India,Email,Basic
T03296,C0753,2025-09-28,Phone,Electronics,2,839.45,0.1,1511.01,Credit Card,No,1511.0100000000002,2024-11-13,India,Email,Basic
T03338,C0753,2025-12-31,Headphones,Electronics,1,41.76,0.05,39.67,Mobile Payment,No,39.672,2024-11-13,India,Email,Basic
T04413,C0753,2025-04-03,Headphones,Electronics,2,207.14,0.0,414.29,Debit Card,No,414.28,2024-11-13,India,Email,Basic
T05129,C0753,2025-01-09,Mouse,Electronics,2,34.94,0.05,66.39,Credit Card,No,66.386,2024-11-13,India,Email,Basic
T05800,C0753,2025-07-28,Tablet,Electronics,2,439.05,0.05,834.19,Credit Card,No,834.1949999999999,2024-11-13,India,Email,Basic
T05925,C0753,2025-05-14,Mouse,Electronics,1,39.81,0.0,39.81,Mobile Payment,No,39.81,2024-11-13,India,Email,Basic
T07511,C0753,2025-09-07,Smartwatch,Electronics,2,202.62,0.15,344.46,Credit Card,No,344.454,2024-11-13,India,Email,Basic
T09238,C0753,2025-02-20,Headphones,Electronics,2,118.7,0.0,237.4,Credit Card,No,237.4,2024-11-13,India,Email,Basic
T00943,C1401,2025-12-26,Camera,Electronics,1,902.5,0.05,857.38,Credit Card,No,857.375,2024-12-21,Germany,Referral,Basic
T00944,C0789,2025-06-25,Phone,Electronics,1,782.67,0.0,782.67,Mobile Payment,No,782.67,2024-06-27,Canada,Google Ads,Standard
T07470,C0789,2025-09-14,Mouse,Electronics,2,82.04,0.0,164.08,Credit Card,No,164.08,2024-06-27,Canada,Google Ads,Standard
T00945,C0752,2024-10-31,Headphones,Electronics,1,117.26,0.0,117.26,Mobile Payment,No,117.26,2024-04-04,Thailand,Organic,Premium
T02747,C0752,2024-12-16,Tablet,Electronics,1,192.48,0.15,163.61,Debit Card,Yes,163.60799999999998,2024-04-04,Thailand,Organic,Premium
T05624,C0752,2025-04-08,Headphones,Electronics,1,39.28,0.0,39.28,PayPal,No,39.28,2024-04-04,Thailand,Organic,Premium
T05969,C0752,2024-05-25,Phone,Electronics,1,500.36,0.05,475.34,Debit Card,Yes,475.342,2024-04-04,Thailand,Organic,Premium
T06563,C0752,2024-06-17,Keyboard,Electronics,2,76.74,0.0,153.49,Credit Card,No,153.48,2024-04-04,Thailand,Organic,Premium
T00946,C0877,2024-09-11,Headphones,Electronics,1,207.42,0.0,207.42,Debit Card,No,207.42,2024-06-04,UK,Referral,Basic
T00947,C1048,2024-02-26,Mouse,Electronics,1,55.82,0.0,55.82,Credit Card,No,55.82,2024-02-13,Germany,Email,Basic
T03601,C1048,2025-03-07,Speaker,Electronics,4,217.43,0.05,826.24,Mobile Payment,No,826.234,2024-02-13,Germany,Email,Basic
T04878,C1048,2024-06-21,Mouse,Electronics,4,28.97,0.0,115.86,Debit Card,Yes,115.88,2024-02-13,Germany,Email,Basic
T04881,C1048,2024-04-02,Mouse,Electronics,1,71.33,0.0,71.33,Debit Card,No,71.33,2024-02-13,Germany,Email,Basic
T06804,C1048,2024-03-21,Phone,Electronics,2,631.03,0.15,1072.76,Mobile Payment,No,1072.751,2024-02-13,Germany,Email,Basic
T00950,C0675,2025-02-21,Laptop,Electronics,1,1160.6,0.0,1160.6,Debit Card,No,1160.6,2024-08-18,USA,Google Ads,Basic
T01071,C0675,2025-03-31,Keyboard,Electronics,1,37.76,0.0,35.88,Mobile Payment,No,37.76,2024-08-18,USA,Google Ads,Basic
T01146,C0675,2025-09-27,Phone,Electronics,1,259.91,0.1,233.92,Debit Card,No,233.91900000000004,2024-08-18,USA,Google Ads,Basic
T02238,C0675,2025-08-20,Headphones,Electronics,1,116.5,0.05,110.67,Mobile Payment,No,110.675,2024-08-18,USA,Google Ads,Basic
T03395,C0675,2025-10-24,Camera,Electronics,3,433.56,0.0,1300.68,Debit Card,No,1300.68,2024-08-18,USA,Google Ads,Basic
T03471,C0675,2025-04-23,Phone,Electronics,2,273.59,0.0,547.18,Credit Card,No,547.18,2024-08-18,USA,Google Ads,Basic
T04035,C0675,2025-08-16,Headphones,Electronics,1,117.81,0.0,117.81,PayPal,No,117.81,2024-08-18,USA,Google Ads,Basic
T06215,C0675,2024-11-16,Mouse,Electronics,1,74.07,0.05,70.36,Debit Card,No,70.36649999999999,2024-08-18,USA,Google Ads,Basic
T06400,C0675,2024-09-03,Speaker,Electronics,1,184.81,0.0,184.81,Credit Card,No,184.81,2024-08-18,USA,Google Ads,Basic
T07377,C0675,2024-08-28,Monitor,Electronics,1,546.95,0.0,546.95,PayPal,No,546.95,2024-08-18,USA,Google Ads,Basic
T09540,C0675,2025-01-26,Camera,Electronics,4,1198.5,0.0,4794.0,Debit Card,No,4794.0,2024-08-18,USA,Google Ads,Basic
T00953,C0584,2025-07-21,Phone,Electronics,1,523.44,0.0,523.44,PayPal,No,523.44,2025-03-10,Thailand,Social Media,Basic
T01853,C0584,2025-09-24,Keyboard,Electronics,3,59.48,0.0,178.45,Credit Card,No,178.44,2025-03-10,Thailand,Social Media,Basic
T02756,C0584,2025-12-06,Tablet,Electronics,1,561.03,0.15,476.88,Mobile Payment,No,476.8755,2025-03-10,Thailand,Social Media,Basic
T04501,C0584,2025-12-31,Keyboard,Electronics,1,33.97,0.2,27.17,Credit Card,No,27.176000000000002,2025-03-10,Thailand,Social Media,Basic
T06719,C0584,2025-05-10,Tablet,Electronics,1,551.7,0.0,551.7,Debit Card,No,551.7,2025-03-10,Thailand,Social Media,Basic
T09214,C0584,2025-12-31,Monitor,Electronics,3,374.04,0.0,1122.11,Mobile Payment,No,1122.1200000000001,2025-03-10,Thailand,Social Media,Basic
T00955,C0959,2024-11-29,Tablet,Electronics,2,304.33,0.0,608.67,PayPal,No,608.66,2024-02-22,USA,Organic,Basic
T07132,C0959,2024-08-08,Headphones,Electronics,1,126.89,0.05,120.55,Mobile Payment,No,120.54549999999999,2024-02-22,USA,Organic,Basic
T00956,C1342,2024-02-24,Phone,Electronics,1,864.84,0.05,821.6,Credit Card,No,821.598,2024-01-11,UK,Google Ads,Basic
T01880,C1342,2025-04-03,Headphones,Electronics,3,70.13,0.1,189.35,Mobile Payment,No,189.351,2024-01-11,UK,Google Ads,Basic
T02767,C1342,2024-10-10,Tablet,Electronics,2,445.99,0.2,713.59,Debit Card,No,713.5840000000001,2024-01-11,UK,Google Ads,Basic
T03007,C1342,2024-09-25,Laptop,Electronics,1,858.67,0.2,686.94,Debit Card,No,686.936,2024-01-11,UK,Google Ads,Basic
T03882,C1342,2024-06-16,Laptop,Electronics,2,1065.13,0.0,2130.26,Debit Card,No,2130.26,2024-01-11,UK,Google Ads,Basic
T04014,C1342,2024-12-09,Laptop,Electronics,2,800.0,0.1,1440.0,Debit Card,No,1440.0,2024-01-11,UK,Google Ads,Basic
T04189,C1342,2025-02-01,Mouse,Electronics,1,29.99,0.05,28.49,Credit Card,No,28.490499999999997,2024-01-11,UK,Google Ads,Basic
T04370,C1342,2024-08-20,Camera,Electronics,4,1038.41,0.0,4153.64,PayPal,No,4153.64,2024-01-11,UK,Google Ads,Basic
T05226,C1342,2024-02-27,Smartwatch,Electronics,2,94.81,0.1,170.65,Debit Card,No,170.65800000000002,2024-01-11,UK,Google Ads,Basic
T05378,C1342,2025-04-22,Laptop,Electronics,1,908.72,0.1,817.85,Mobile Payment,No,817.8480000000001,2024-01-11,UK,Google Ads,Basic
T06521,C1342,2025-03-10,Phone,Electronics,1,811.99,0.0,811.99,PayPal,No,811.99,2024-01-11,UK,Google Ads,Basic
T06690,C1342,2025-02-16,Keyboard,Electronics,1,78.41,0.05,74.49,Debit Card,No,74.48949999999999,2024-01-11,UK,Google Ads,Basic
T07000,C1342,2025-03-17,Phone,Electronics,3,816.29,0.1,2203.99,PayPal,No,2203.983,2024-01-11,UK,Google Ads,Basic
T07106,C1342,2024-01-30,Tablet,Electronics,1,539.57,0.15,458.64,Credit Card,No,458.6345,2024-01-11,UK,Google Ads,Basic
T08304,C1342,2025-02-24,Speaker,Electronics,2,259.94,0.0,519.88,Credit Card,No,519.88,2024-01-11,UK,Google Ads,Basic
T08406,C1342,2024-07-16,Camera,Electronics,3,1141.02,0.0,3423.05,Mobile Payment,No,3423.06,2024-01-11,UK,Google Ads,Basic
T08535,C1342,2025-03-23,Headphones,Electronics,3,211.56,0.1,571.22,Credit Card,No,571.2120000000001,2024-01-11,UK,Google Ads,Basic
T09429,C1342,2025-03-26,Phone,Electronics,1,769.41,0.0,769.41,Mobile Payment,No,769.41,2024-01-11,UK,Google Ads,Basic
